Date,Open,Close,High,Low,Adj Close,Volume,Open_after_wavelet,Close_after_wavelet,High_after_wavelet,Low_after_wavelet
2012-09-04,119.0,117.860001,119.010002,117.550003,103.803345,167000.0,116.11439158072655,114.71229587462231,116.11939538144442,114.45736156377373
2012-09-05,117.989998,117.110001,117.989998,116.349998,103.142799,162600.0,116.11439158072655,114.71229587462231,116.11939538144442,114.45736156377373
2012-09-06,117.559998,119.019997,119.339996,117.510002,104.824997,150900.0,116.72939358072654,116.99729187462232,118.0343923814444,116.32236356377372
2012-09-07,120.660004,120.519997,121.489998,120.120003,106.146103,213400.0,116.72939358072654,116.99729187462232,118.0343923814444,116.32236356377372
2012-09-10,121.0,119.66999799999999,121.959999,119.559998,105.397476,160800.0,118.87439358072653,118.24729537462231,119.78439638144442,117.96235906377373
2012-09-11,121.510002,122.370003,122.370003,121.349998,107.77545900000001,204600.0,118.87439358072653,118.24729537462231,119.78439638144442,117.96235906377373
2012-09-12,123.459999,123.790001,124.050003,123.25,109.0261,137000.0,120.99939358072652,122.1822968746223,123.00939838144443,120.59236006377375
2012-09-13,123.300003,126.120003,126.730003,122.91999799999999,111.078217,188700.0,120.99939358072652,122.1822968746223,123.00939838144443,120.59236006377375
2012-09-14,127.75,129.350006,131.990005,127.75,113.922997,340900.0,125.96439358072652,125.79729837462232,128.19939688144441,125.12736006377374
2012-09-17,128.940002,127.790001,129.169998,127.489998,112.549034,121900.0,125.96439358072652,125.79729837462232,128.19939688144441,125.12736006377374
2012-09-18,128.330002,128.08999599999999,128.449997,127.400002,112.813255,82300.0,127.47939308072651,126.5622938746223,127.64939438144441,126.40236156377374
2012-09-19,131.389999,130.580002,131.610001,130.389999,115.006279,257100.0,127.47939308072651,126.5622938746223,127.64939438144441,126.40236156377374
2012-09-20,129.199997,129.360001,129.940002,128.58999599999999,113.93178600000002,127200.0,128.01939408072656,127.4822923746223,128.4593988814444,127.17236156377372
2012-09-21,131.600006,131.149994,131.740005,130.740005,115.508293,187300.0,128.01939408072656,127.4822923746223,128.4593988814444,127.17236156377372
2012-09-24,130.360001,130.25,130.440002,129.66000400000001,114.71563700000002,92000.0,128.29939308072653,126.9972913746223,128.48439288144442,126.95736556377373
2012-09-25,131.0,129.28999299999998,131.28999299999998,129.240005,113.870125,123300.0,128.29939308072653,126.9972913746223,128.48439288144442,126.95736556377373
2012-09-26,128.830002,128.080002,128.830002,127.629997,112.80444299999999,136200.0,127.27439158072654,126.91729737462231,127.72939588144442,126.26735906377371
2012-09-27,130.479996,131.300003,131.389999,129.889999,115.64041100000001,164700.0,127.27439158072654,126.91729737462231,127.72939588144442,126.26735906377371
2012-09-28,130.330002,129.16000400000001,130.58999599999999,129.149994,113.755646,105900.0,127.84939608072654,127.03229537462232,128.7243908814444,127.11235706377373
2012-10-01,130.130005,130.449997,131.619995,130.059998,114.89178500000001,99700.0,127.84939608072654,127.03229537462232,128.7243908814444,127.11235706377373
2012-10-02,130.940002,130.770004,131.279999,129.899994,115.17363700000001,56600.0,128.0093915807265,127.02729787462233,128.23439338144442,126.77735756377373
2012-10-03,129.83999599999999,128.830002,129.949997,128.639999,113.46498899999999,86600.0,128.0093915807265,127.02729787462233,128.23439338144442,126.77735756377373
2012-10-04,129.100006,129.75,130.139999,128.46000700000002,114.275276,69000.0,127.88939658072654,127.2522963746223,128.6243923814444,126.70236106377374
2012-10-05,131.440002,130.300003,131.869995,129.929993,114.759689,87500.0,127.88939658072654,127.2522963746223,128.6243923814444,126.70236106377374
2012-10-08,128.46000700000002,128.770004,129.0,128.21000700000002,113.41216299999999,88200.0,127.25439508072651,126.56729887462232,127.69439238144443,126.46236306377375
2012-10-09,130.809998,129.91000400000001,131.149994,129.699997,114.416183,79900.0,127.25439508072651,126.56729887462232,127.69439238144443,126.46236306377375
2012-10-10,131.070007,131.08999599999999,131.21000700000002,130.5,115.45545200000001,105300.0,130.2543945807265,129.6472928746223,130.53940138144443,129.47736206377374
