Date,Open,Close,High,Low,Adj Close,Volume,Open_after_wavelet,Close_after_wavelet,High_after_wavelet,Low_after_wavelet
2012-09-04,66.099998,66.129997,66.5,65.900002,57.199726,1126100,64.676582469122,64.19854399620552,65.17865878352218,64.37066990877086
2012-09-05,66.389999,65.739998,66.489998,65.529999,56.862396,1571600,64.676582469122,64.19854399620552,65.17865878352218,64.37066990877086
2012-09-06,66.010002,66.790001,66.809998,65.790001,57.770603,913700,64.89658396912199,64.9635474962055,65.57365928352218,64.69066940877086
2012-09-07,66.91999799999999,66.610001,66.970001,66.279999,57.614925,794100,64.89658396912199,64.9635474962055,65.57365928352218,64.69066940877086
2012-09-10,66.940002,66.57,66.940002,66.57,57.580307,1014500,65.18658496912201,64.84354449620551,65.56866178352219,65.16566790877087
2012-09-11,66.57,66.589996,66.83000200000001,66.449997,57.597609999999996,897500,65.18658496912201,64.84354449620551,65.56866178352219,65.16566790877087
2012-09-12,66.639999,66.290001,66.660004,66.150002,57.338131000000004,778500,64.866584969122,65.01854749620553,65.6236622835222,64.80066990877087
2012-09-13,66.230003,67.220001,67.220001,66.139999,58.142543999999994,924700,64.866584969122,65.01854749620553,65.6236622835222,64.80066990877087
2012-09-14,67.160004,65.790001,67.209999,65.559998,56.905651,3235600,64.786587469122,63.88354549620552,65.27365978352218,64.09566840877086
2012-09-17,65.550003,65.449997,65.970001,65.32,56.611565,4183100,64.786587469122,63.88354549620552,65.27365978352218,64.09566840877086
2012-09-18,65.449997,64.68,65.449997,64.610001,55.945544999999996,1511700,63.506580969122,62.96854799620551,63.90865828352219,63.19066940877086
2012-09-19,64.699997,64.730003,65.0,64.459999,55.988795999999994,1012700,63.506580969122,62.96854799620551,63.90865828352219,63.19066940877086
2012-09-20,64.529999,64.790001,64.940002,64.5,56.040691,1024700,63.176582969122,62.92854749620552,63.63366028352219,62.935668408770866
2012-09-21,64.959999,64.540001,64.959999,64.059998,55.82445500000001,2843600,63.176582969122,62.92854749620552,63.63366028352219,62.935668408770866
2012-09-24,64.410004,65.010002,65.120003,64.32,56.230984,1359000,63.20658546912201,63.27854599620551,63.95366028352218,63.16566790877087
2012-09-25,65.139999,65.019997,65.41999799999999,64.699997,56.239639000000004,1690100,63.20658546912201,63.27854599620551,63.95366028352218,63.16566790877087
2012-09-26,64.68,64.139999,65.110001,64.089996,55.99519,1212000,62.946582969122005,62.36354499620551,63.54366078352219,62.72066790877087
2012-09-27,64.349998,64.059998,64.610001,64.040001,55.925343000000005,1198600,62.946582969122005,62.36354499620551,63.54366078352219,62.72066790877087
2012-09-28,64.0,64.489998,64.610001,63.869999,56.300734999999996,1072900,62.76658296912201,62.82854499620552,63.538659283522186,62.865670408770875
2012-10-01,64.66999799999999,64.639999,65.099998,64.550003,56.431698,1121000,62.76658296912201,62.82854499620552,63.538659283522186,62.865670408770875
2012-10-02,64.709999,65.110001,65.18,64.470001,56.842006999999995,1158800,63.416584469122,63.8485459962055,64.3486607835222,63.45566840877086
2012-10-03,65.260002,66.059998,66.150002,65.129997,57.67137099999999,1232600,63.416584469122,63.8485459962055,64.3486607835222,63.45566840877086
