Date,Open,Close,High,Low,Adj Close,Volume,Open_after_wavelet,Close_after_wavelet,High_after_wavelet,Low_after_wavelet
2016-06-30,10.08,10.11,10.243,10.0,9.286197999999999,245100,9.82981926947287,9.87984939122739,10.04136445210465,9.83486445210465
2016-07-01,10.18,10.15,10.29,10.12,9.322938,196900,9.82981926947287,9.87984939122739,10.04136445210465,9.83486445210465
2016-07-05,10.15,10.16,10.29,10.03,9.332125,108600,9.85481926947287,9.88984939122739,10.05486445210465,9.79486445210465
2016-07-06,10.16,10.12,10.27,10.01,9.295383000000001,203700,9.85481926947287,9.88984939122739,10.05486445210465,9.79486445210465
2016-07-07,10.15,10.11,10.29,10.1,9.286197999999999,210600,9.83981926947287,9.95484939122739,10.11986445210465,9.88986445210465
2016-07-08,10.13,10.3,10.4,10.13,9.460716,149800,9.83981926947287,9.95484939122739,10.11986445210465,9.88986445210465
2016-07-11,10.78,10.46,10.78,10.45,9.607679,260700,10.33981926947287,10.17984939122739,10.464864452104651,10.17486445210465
2016-07-12,10.5,10.4,10.6,10.35,9.552567,174900,10.33981926947287,10.17984939122739,10.464864452104651,10.17486445210465
2016-07-13,10.39,10.31,10.49,10.31,9.469901,146500,10.069819269472871,10.019849391227392,10.22486445210465,10.02986445210465
2016-07-14,10.35,10.23,10.41,10.2,9.396419999999999,140100,10.069819269472871,10.019849391227392,10.22486445210465,10.02986445210465
2016-07-15,10.38,10.35,11.38,10.2,9.506642,140000,10.16481926947287,10.159849391227391,10.929728904209302,10.05036445210465
2016-07-18,10.55,10.47,10.65,10.351,9.616864,149700,10.16481926947287,10.159849391227391,10.650000000000002,10.05036445210465
2016-07-19,10.5,10.43,10.539,10.371,9.580123,56500,10.19981926947287,10.209849391227388,10.33936445210465,10.160364452104652
2016-07-20,10.5,10.49,10.59,10.4,9.635234,156600,10.19981926947287,10.209849391227388,10.33936445210465,10.160364452104652
2016-07-21,10.6,10.52,10.65,10.4,9.66279,92900,10.31981926947287,10.37484939122739,10.549364452104651,10.249864452104651
2016-07-22,10.64,10.73,10.899,10.55,9.855678999999999,89700,10.31981926947287,10.37484939122739,10.549364452104651,10.249864452104651
2016-07-25,10.85,10.79,10.94,10.723,9.910789,184800,10.49981926947287,10.52484939122739,10.66986445210465,10.461364452104652
2016-07-26,10.75,10.76,10.85,10.65,9.883234,187200,10.49981926947287,10.52484939122739,10.66986445210465,10.461364452104652
2016-07-27,10.76,10.67,10.8,10.601,9.800568,97700,10.399819269472871,10.489849391227391,10.620364452104651,10.395364452104653
2016-07-28,10.64,10.81,10.891,10.64,9.929160000000001,78300,10.399819269472871,10.489849391227391,10.620364452104651,10.395364452104653
2016-07-29,10.76,10.92,10.95,10.65,10.030196,183900,10.55481926947287,10.644849391227389,10.72486445210465,10.524864452104651
2016-08-01,10.95,10.87,10.95,10.85,9.98427,94700,10.55481926947287,10.644849391227389,10.72486445210465,10.524864452104651
2016-08-02,10.93,10.81,10.94,10.72,9.929160000000001,103900,10.634319269472869,10.51984939122739,10.84486445210465,10.499864452104651
